id_Encuesta;Identificación;Género;Tipo de Cliente;Edad;Tipo de Viaje;Clase;Distancia de Vuelo;Servicio de wifi a bordo;Hora de salida/llegada conveniente;Facilidad de reserva en línea;Ubicación de la puerta;Comida y bebida;Embarque en línea;Comodidad del asiento;Entretenimiento a bordo;Servicio a bordo;Servicio de espacio para las piernas;Manejo de equipaje;Servicio de facturación;Servicio a bordo;Limpieza;Retraso en la salida en minutos;Retraso en la llegada en minutos;Satisfacción
2181;26999;Femenino;Leal Cliente;30;Negocios Viaje;Business;1998;3;3;3;3;5;5;5;5;1;2;5;3;5;5;0;0.0;satisfecho/a
2182;60793;Femenino;Leal Cliente;53;Negocios Viaje;Business;1922;4;4;4;4;4;4;4;4;4;4;4;3;4;5;25;44.0;satisfecho/a
2183;81993;Masculino;Leal Cliente;8;Negocios Viaje;Business;1535;1;3;3;3;1;1;1;1;2;2;3;3;3;1;36;6.0;neutral o insatisfecho/a
2184;90687;Femenino;Leal Cliente;51;Negocios Viaje;Eco;581;3;1;1;1;4;4;3;3;3;3;3;2;3;3;0;0.0;neutral o insatisfecho/a
2185;80909;Masculino;Desleal Cliente;23;Negocios Viaje;Eco;352;4;2;4;3;5;4;5;5;3;3;4;1;4;5;1;10.0;neutral o insatisfecho/a
2186;121064;Masculino;Leal Cliente;46;Negocios Viaje;Business;3270;5;5;5;5;4;5;4;4;4;4;4;5;4;4;0;0.0;satisfecho/a
2187;64280;Femenino;Leal Cliente;44;Negocios Viaje;Business;3856;3;3;2;3;3;5;4;4;4;4;4;3;4;4;0;0.0;satisfecho/a
2188;54795;Femenino;Desleal Cliente;20;Negocios Viaje;Eco;775;3;3;3;4;5;3;3;5;3;5;5;2;3;5;0;0.0;neutral o insatisfecho/a
2189;3126;Femenino;Leal Cliente;23;Personal Viaje;Eco;1013;5;2;5;2;2;5;2;2;1;4;2;4;2;2;0;0.0;satisfecho/a
2190;51715;Masculino;Leal Cliente;69;Personal Viaje;Eco;355;4;4;4;3;3;4;3;3;5;4;4;3;4;3;0;0.0;satisfecho/a
2191;76658;Femenino;Leal Cliente;63;Personal Viaje;Eco;516;1;4;1;4;3;5;5;3;3;1;3;4;3;5;0;0.0;neutral o insatisfecho/a
2192;13735;Femenino;Desleal Cliente;25;Negocios Viaje;Eco;441;3;1;3;3;5;3;5;5;2;5;4;3;3;5;21;12.0;neutral o insatisfecho/a
2193;24230;Femenino;Desleal Cliente;27;Negocios Viaje;Eco;302;2;4;2;3;3;2;3;3;3;1;3;2;3;3;17;56.0;neutral o insatisfecho/a
2194;99923;Masculino;Desleal Cliente;24;Negocios Viaje;Eco;764;2;3;3;1;4;3;4;4;5;5;5;3;5;4;3;0.0;neutral o insatisfecho/a
2195;112342;Femenino;Desleal Cliente;27;Negocios Viaje;Business;850;3;3;3;2;1;3;1;1;3;2;5;3;4;1;0;2.0;neutral o insatisfecho/a
2196;47836;Femenino;Leal Cliente;37;Negocios Viaje;Business;1953;2;2;2;2;4;5;2;2;2;2;2;1;2;4;0;0.0;satisfecho/a
2197;15820;Femenino;Leal Cliente;26;Negocios Viaje;Eco Plus;246;4;4;5;4;4;4;3;4;3;3;2;4;2;4;0;0.0;satisfecho/a
2198;37566;Femenino;Desleal Cliente;39;Negocios Viaje;Eco;674;5;5;5;1;3;5;3;3;3;4;3;1;2;3;85;96.0;satisfecho/a
2199;5717;Femenino;Leal Cliente;65;Personal Viaje;Eco;299;3;4;5;4;2;5;4;5;5;5;2;5;5;4;22;28.0;neutral o insatisfecho/a
2200;4305;Femenino;Desleal Cliente;27;Negocios Viaje;Business;502;2;2;2;2;3;2;3;3;4;4;5;5;5;3;0;0.0;neutral o insatisfecho/a
2201;94899;Masculino;Desleal Cliente;80;Negocios Viaje;Business;277;4;4;4;5;1;3;2;3;3;4;3;3;3;1;34;33.0;satisfecho/a
2202;56512;Masculino;Leal Cliente;55;Negocios Viaje;Business;937;5;5;5;5;3;5;4;4;4;5;4;3;4;3;18;6.0;satisfecho/a
2203;48281;Femenino;Leal Cliente;29;Personal Viaje;Eco Plus;236;3;2;3;3;3;3;5;3;1;2;4;2;3;3;0;0.0;neutral o insatisfecho/a
2204;83967;Masculino;Leal Cliente;55;Negocios Viaje;Business;2917;2;2;2;2;5;5;5;4;4;4;4;4;4;4;0;12.0;satisfecho/a
2205;50157;Masculino;Leal Cliente;33;Negocios Viaje;Business;1503;5;2;2;2;5;4;5;5;3;1;2;4;3;5;8;8.0;neutral o insatisfecho/a
2206;25842;Femenino;Leal Cliente;28;Negocios Viaje;Business;2137;5;5;4;5;4;4;4;4;1;1;5;1;4;4;0;0.0;satisfecho/a
2207;99832;Femenino;Desleal Cliente;43;Negocios Viaje;Business;587;3;3;3;4;3;3;3;3;3;5;4;4;4;3;0;0.0;neutral o insatisfecho/a
2208;115911;Femenino;Desleal Cliente;55;Negocios Viaje;Eco;308;4;4;4;4;1;4;1;1;2;5;3;4;3;1;97;94.0;neutral o insatisfecho/a
2209;63420;Femenino;Leal Cliente;49;Personal Viaje;Eco;447;4;5;4;2;5;5;5;2;2;4;3;3;2;3;0;0.0;satisfecho/a
2210;101451;Femenino;Leal Cliente;38;Negocios Viaje;Business;345;1;1;1;1;3;5;5;5;5;4;5;5;5;4;0;0.0;satisfecho/a
2211;52512;Masculino;Leal Cliente;53;Negocios Viaje;Business;2475;1;1;1;1;1;5;2;4;4;4;5;4;4;3;0;2.0;satisfecho/a
2212;31017;Masculino;Leal Cliente;18;Personal Viaje;Eco;391;2;5;2;3;4;2;4;4;3;3;5;1;5;4;12;6.0;neutral o insatisfecho/a
2213;70901;Masculino;Leal Cliente;24;Negocios Viaje;Business;1721;2;2;2;2;2;2;2;2;2;5;2;4;4;2;12;39.0;neutral o insatisfecho/a
2214;23034;Femenino;Leal Cliente;40;Personal Viaje;Eco;927;3;3;3;1;5;3;5;5;4;3;1;2;4;5;0;0.0;neutral o insatisfecho/a
2215;24778;Femenino;Desleal Cliente;11;Negocios Viaje;Eco;528;1;0;1;4;3;1;1;3;1;5;4;1;5;3;0;0.0;neutral o insatisfecho/a
2216;95654;Masculino;Leal Cliente;53;Negocios Viaje;Business;2435;3;4;4;4;2;2;3;3;3;3;3;1;3;3;36;37.0;neutral o insatisfecho/a
2217;101779;Femenino;Leal Cliente;25;Personal Viaje;Business;1521;2;5;2;4;3;2;3;3;3;3;5;3;4;3;23;44.0;neutral o insatisfecho/a
2218;76095;Masculino;Leal Cliente;49;Personal Viaje;Eco;669;5;4;4;3;5;4;5;5;5;4;5;4;4;5;8;0.0;satisfecho/a
2219;7951;Femenino;Leal Cliente;47;Negocios Viaje;Business;594;3;3;3;3;4;5;4;5;5;5;5;4;5;3;0;0.0;satisfecho/a
2220;40486;Femenino;Leal Cliente;54;Personal Viaje;Eco;461;3;5;3;2;3;3;1;5;5;3;5;3;5;5;0;3.0;neutral o insatisfecho/a
2221;43640;Masculino;Leal Cliente;23;Negocios Viaje;Business;3130;5;5;5;5;1;2;1;1;4;5;3;2;4;1;35;53.0;satisfecho/a
2222;85829;Femenino;Leal Cliente;27;Personal Viaje;Eco;666;2;4;2;5;2;2;2;2;3;3;4;4;4;2;25;1.0;neutral o insatisfecho/a
2223;11058;Femenino;Leal Cliente;16;Personal Viaje;Eco;201;2;2;2;3;2;2;2;2;2;2;3;4;4;2;43;34.0;neutral o insatisfecho/a
2224;88275;Femenino;Leal Cliente;46;Negocios Viaje;Business;594;5;5;5;5;2;4;5;5;5;5;5;4;5;4;0;0.0;satisfecho/a
2225;58266;Masculino;Leal Cliente;54;Negocios Viaje;Business;2650;3;3;3;3;5;5;5;3;4;4;4;5;3;5;143;148.0;satisfecho/a
2226;123583;Femenino;Leal Cliente;43;Personal Viaje;Eco;1773;3;2;3;4;5;4;3;3;3;3;3;1;3;3;7;0.0;neutral o insatisfecho/a
2227;114625;Masculino;Leal Cliente;44;Negocios Viaje;Business;417;2;2;2;2;4;4;4;4;4;4;4;5;4;5;0;0.0;satisfecho/a
2228;8652;Masculino;Desleal Cliente;27;Negocios Viaje;Business;227;1;2;2;3;5;2;5;5;3;4;4;5;5;5;0;0.0;neutral o insatisfecho/a
2229;121742;Masculino;Leal Cliente;32;Personal Viaje;Eco;1475;2;5;2;3;3;2;1;3;4;4;4;4;5;3;6;0.0;neutral o insatisfecho/a
2230;123689;Masculino;Desleal Cliente;45;Negocios Viaje;Business;214;3;3;3;4;3;3;3;3;2;1;5;1;2;3;8;5.0;neutral o insatisfecho/a
2231;105423;Femenino;Desleal Cliente;40;Negocios Viaje;Business;452;4;4;4;4;3;4;4;3;3;4;4;4;4;3;61;68.0;neutral o insatisfecho/a
2232;101723;Femenino;Leal Cliente;37;Negocios Viaje;Business;986;4;4;4;4;5;5;4;4;4;4;4;3;4;5;23;4.0;satisfecho/a
2233;25536;Femenino;Leal Cliente;49;Personal Viaje;Eco;516;1;5;1;4;5;5;5;4;4;1;4;4;4;5;12;0.0;neutral o insatisfecho/a
2234;100392;Femenino;Leal Cliente;20;Personal Viaje;Eco;1092;4;4;4;3;1;4;1;1;4;2;3;2;3;1;6;7.0;neutral o insatisfecho/a
2235;68388;Femenino;Leal Cliente;41;Negocios Viaje;Business;2956;3;3;3;3;4;5;5;5;5;4;5;4;5;5;0;0.0;satisfecho/a
2236;95098;Masculino;Leal Cliente;39;Personal Viaje;Eco;239;3;4;3;3;4;3;4;4;3;3;4;3;4;4;0;0.0;neutral o insatisfecho/a
2237;122962;Masculino;Desleal Cliente;25;Negocios Viaje;Business;468;3;0;3;2;1;3;1;1;5;4;4;4;4;1;15;9.0;neutral o insatisfecho/a
2238;58961;Masculino;Leal Cliente;29;Negocios Viaje;Business;1723;2;2;2;2;4;4;4;4;5;4;4;4;5;4;2;17.0;satisfecho/a
2239;116956;Masculino;Leal Cliente;34;Negocios Viaje;Business;621;2;2;2;2;2;4;5;5;5;5;5;4;5;3;0;0.0;satisfecho/a
2240;109484;Femenino;Desleal Cliente;24;Negocios Viaje;Eco;834;1;1;1;4;5;1;5;5;3;3;4;1;3;5;0;0.0;neutral o insatisfecho/a
2241;76135;Masculino;Leal Cliente;43;Negocios Viaje;Business;689;2;2;2;2;4;5;5;5;5;5;5;3;5;3;13;5.0;satisfecho/a
2242;82101;Masculino;Leal Cliente;21;Personal Viaje;Eco;1276;3;1;3;2;4;3;4;4;1;4;3;4;2;4;4;6.0;neutral o insatisfecho/a
2243;14052;Masculino;Leal Cliente;67;Personal Viaje;Eco;335;2;3;3;3;2;3;2;2;4;1;4;2;3;2;0;0.0;neutral o insatisfecho/a
2244;104856;Femenino;Leal Cliente;35;Negocios Viaje;Business;327;3;1;1;1;3;4;4;3;3;3;3;2;3;4;0;0.0;neutral o insatisfecho/a
2245;56116;Femenino;Leal Cliente;18;Negocios Viaje;Business;1400;3;3;3;3;5;5;5;5;5;4;4;5;5;5;0;20.0;satisfecho/a
2246;41304;Femenino;Leal Cliente;22;Negocios Viaje;Business;1624;3;3;4;3;4;5;4;4;4;1;3;5;3;4;0;0.0;satisfecho/a
2247;18506;Masculino;Desleal Cliente;27;Negocios Viaje;Eco;201;3;0;3;1;4;3;1;4;3;1;1;5;3;4;18;18.0;neutral o insatisfecho/a
2248;73821;Masculino;Leal Cliente;41;Negocios Viaje;Business;1754;2;5;2;2;4;5;4;2;2;2;2;3;2;4;5;14.0;satisfecho/a
2249;51188;Masculino;Desleal Cliente;39;Negocios Viaje;Eco Plus;373;2;2;2;1;5;2;5;5;2;2;2;4;2;5;0;0.0;neutral o insatisfecho/a
2250;53044;Femenino;Desleal Cliente;25;Negocios Viaje;Eco;1208;3;2;2;3;5;2;5;5;2;3;1;4;3;5;0;0.0;neutral o insatisfecho/a
2251;15952;Masculino;Leal Cliente;16;Personal Viaje;Eco;528;2;5;2;1;5;2;5;5;3;5;5;3;5;5;0;0.0;neutral o insatisfecho/a
2252;20885;Femenino;Leal Cliente;36;Negocios Viaje;Eco Plus;134;4;5;3;3;4;4;4;4;3;4;1;2;2;4;0;0.0;satisfecho/a
2253;26533;Femenino;Leal Cliente;41;Negocios Viaje;Eco;990;4;1;1;1;4;4;4;4;2;5;2;1;2;4;12;12.0;neutral o insatisfecho/a
2254;18713;Femenino;Leal Cliente;23;Personal Viaje;Eco Plus;190;5;2;5;4;1;5;1;1;3;4;3;1;4;1;83;90.0;satisfecho/a
2255;7295;Masculino;Leal Cliente;35;Personal Viaje;Eco;135;3;0;3;4;1;3;1;1;3;4;5;5;5;1;0;16.0;neutral o insatisfecho/a
2256;3969;Masculino;Leal Cliente;32;Personal Viaje;Eco;764;0;4;0;4;3;0;1;3;3;4;4;4;5;3;0;0.0;satisfecho/a
2257;115625;Femenino;Leal Cliente;30;Negocios Viaje;Business;2142;1;1;1;1;4;4;4;4;4;3;4;5;5;4;19;24.0;satisfecho/a
2258;111662;Masculino;Leal Cliente;13;Negocios Viaje;Business;1864;4;4;4;4;5;5;5;5;4;4;4;4;5;5;10;18.0;satisfecho/a
2259;5811;Femenino;Leal Cliente;23;Personal Viaje;Eco;273;4;3;4;3;3;4;5;3;1;4;4;2;4;3;0;0.0;satisfecho/a
2260;44014;Masculino;Leal Cliente;57;Personal Viaje;Eco;397;3;5;3;2;5;3;5;5;4;2;4;3;4;5;0;0.0;neutral o insatisfecho/a
2261;111289;Masculino;Leal Cliente;24;Negocios Viaje;Business;479;5;5;5;5;4;4;4;4;3;2;5;4;5;4;20;24.0;satisfecho/a
2262;2283;Masculino;Leal Cliente;50;Negocios Viaje;Business;925;1;1;1;1;2;4;5;5;5;5;5;5;5;3;0;0.0;satisfecho/a
2263;101317;Femenino;Leal Cliente;51;Negocios Viaje;Business;3765;5;5;4;5;4;5;5;5;5;5;5;5;5;3;5;1.0;satisfecho/a
2264;3670;Femenino;Desleal Cliente;34;Negocios Viaje;Business;427;3;3;3;2;3;3;3;3;3;5;4;3;5;3;12;0.0;neutral o insatisfecho/a
2265;88884;Femenino;Desleal Cliente;22;Negocios Viaje;Eco;859;3;3;3;2;2;3;2;2;3;4;4;5;4;2;70;64.0;neutral o insatisfecho/a
2266;105408;Femenino;Leal Cliente;68;Negocios Viaje;Business;369;2;2;2;2;5;5;5;4;4;4;4;4;4;5;8;5.0;satisfecho/a
2267;58571;Femenino;Leal Cliente;56;Negocios Viaje;Business;1806;5;5;5;5;5;4;4;5;5;5;5;3;5;4;4;0.0;satisfecho/a
2268;57965;Masculino;Leal Cliente;25;Personal Viaje;Eco;1911;2;4;2;1;5;2;5;5;5;2;4;3;5;5;40;65.0;neutral o insatisfecho/a
2269;96792;Masculino;Leal Cliente;46;Negocios Viaje;Business;3840;1;1;1;1;4;4;4;5;5;5;5;4;5;4;0;6.0;satisfecho/a
2270;104112;Masculino;Leal Cliente;34;Personal Viaje;Eco;297;2;5;5;1;2;5;2;2;5;2;4;5;5;2;9;0.0;neutral o insatisfecho/a
2271;120919;Femenino;Leal Cliente;36;Negocios Viaje;Business;2048;2;2;2;2;3;4;4;4;4;4;4;3;4;4;0;0.0;satisfecho/a
2272;87383;Femenino;Leal Cliente;53;Negocios Viaje;Business;2651;5;5;5;5;5;4;5;4;4;4;4;5;4;3;0;0.0;satisfecho/a
2273;62607;Masculino;Leal Cliente;30;Personal Viaje;Eco;1744;4;1;4;3;2;4;2;2;4;5;2;3;4;2;0;0.0;neutral o insatisfecho/a
2274;126691;Masculino;Leal Cliente;40;Negocios Viaje;Business;2402;5;5;5;5;2;5;5;3;3;3;3;4;3;3;32;11.0;satisfecho/a
2275;10785;Femenino;Leal Cliente;26;Negocios Viaje;Business;2697;4;5;5;5;4;4;4;4;3;3;4;3;4;4;0;0.0;neutral o insatisfecho/a
2276;92166;Femenino;Leal Cliente;57;Negocios Viaje;Business;2079;3;3;3;3;5;3;4;4;4;4;4;5;4;4;0;0.0;satisfecho/a
2277;52077;Masculino;Leal Cliente;44;Negocios Viaje;Eco;438;4;2;2;2;4;4;4;4;3;3;2;5;3;4;0;9.0;satisfecho/a
2278;13074;Masculino;Leal Cliente;32;Personal Viaje;Eco;936;1;2;1;3;4;1;4;4;3;1;3;4;4;4;4;0.0;neutral o insatisfecho/a
2279;55278;Masculino;Leal Cliente;52;Negocios Viaje;Business;1585;2;3;4;3;3;3;4;2;2;2;2;3;2;3;0;0.0;neutral o insatisfecho/a
2280;62799;Femenino;Leal Cliente;15;Personal Viaje;Eco;2338;0;4;0;3;4;0;3;4;2;3;3;2;3;4;0;5.0;satisfecho/a
2281;3688;Masculino;Leal Cliente;60;Negocios Viaje;Business;2667;2;2;2;2;5;5;4;4;4;4;4;4;4;4;0;0.0;satisfecho/a
2282;229;Femenino;Leal Cliente;33;Negocios Viaje;Business;213;5;5;5;5;4;5;5;5;5;5;4;5;5;3;0;0.0;satisfecho/a
2283;45704;Femenino;Leal Cliente;43;Negocios Viaje;Eco;852;5;1;1;1;4;4;1;5;5;5;5;3;5;2;13;27.0;satisfecho/a
2284;116869;Masculino;Leal Cliente;44;Negocios Viaje;Business;3764;2;2;2;2;2;4;4;4;4;4;4;3;4;5;56;42.0;satisfecho/a
2285;90372;Masculino;Leal Cliente;60;Negocios Viaje;Business;2438;1;1;1;1;4;5;4;4;4;4;4;5;4;3;0;0.0;satisfecho/a
2286;103871;Masculino;Leal Cliente;7;Personal Viaje;Eco;1056;4;4;4;5;1;4;1;1;1;1;1;2;5;1;21;15.0;neutral o insatisfecho/a
2287;44522;Femenino;Leal Cliente;20;Negocios Viaje;Business;157;4;4;4;4;3;3;4;3;2;4;3;3;4;3;2;14.0;neutral o insatisfecho/a
2288;79700;Femenino;Leal Cliente;24;Personal Viaje;Eco;762;2;4;2;3;3;2;3;3;3;2;4;3;4;3;0;0.0;neutral o insatisfecho/a
2289;66204;Masculino;Leal Cliente;78;Negocios Viaje;Business;2708;5;5;5;5;5;4;5;5;5;5;5;3;5;4;0;0.0;satisfecho/a
2290;39557;Femenino;Leal Cliente;30;Negocios Viaje;Business;965;2;2;2;2;4;4;4;4;5;3;3;4;5;4;0;0.0;satisfecho/a
2291;12182;Masculino;Leal Cliente;52;Negocios Viaje;Eco;675;5;1;1;1;5;5;5;5;1;2;5;3;5;5;0;2.0;satisfecho/a
2292;25587;Masculino;Leal Cliente;52;Negocios Viaje;Business;874;2;5;5;5;1;2;2;2;2;2;2;2;2;4;15;21.0;neutral o insatisfecho/a
2293;76080;Masculino;Leal Cliente;23;Negocios Viaje;Eco;707;2;4;4;4;2;2;1;2;4;1;3;3;4;2;0;0.0;neutral o insatisfecho/a
2294;6204;Femenino;Leal Cliente;9;Personal Viaje;Eco Plus;501;1;1;1;4;1;1;1;2;4;3;4;1;2;1;80;133.0;neutral o insatisfecho/a
2295;38737;Femenino;Leal Cliente;36;Negocios Viaje;Eco;387;5;2;2;2;5;5;5;5;3;5;4;1;2;5;0;0.0;satisfecho/a
2296;104277;Masculino;Leal Cliente;66;Personal Viaje;Eco;1749;5;4;5;2;1;5;1;1;4;3;4;3;4;1;2;0.0;satisfecho/a
2297;72642;Femenino;Leal Cliente;69;Personal Viaje;Eco;1121;2;4;2;5;4;5;5;1;1;2;1;3;1;5;0;0.0;neutral o insatisfecho/a
2298;123817;Masculino;Leal Cliente;43;Negocios Viaje;Business;3700;2;3;2;2;5;4;5;4;4;4;4;3;4;5;0;11.0;satisfecho/a
2299;112981;Masculino;Leal Cliente;36;Personal Viaje;Eco Plus;1476;4;5;4;2;4;4;4;4;5;3;3;5;4;4;3;0.0;neutral o insatisfecho/a
2300;71736;Masculino;Leal Cliente;59;Negocios Viaje;Business;1723;3;5;5;5;4;3;3;3;3;3;3;4;3;2;0;0.0;neutral o insatisfecho/a
2301;77154;Masculino;Leal Cliente;17;Personal Viaje;Eco;1865;1;2;1;2;4;1;4;4;4;1;2;4;2;4;13;5.0;neutral o insatisfecho/a
2302;70398;Femenino;Leal Cliente;16;Negocios Viaje;Business;1562;4;4;4;4;4;4;4;4;2;5;3;2;3;4;22;16.0;neutral o insatisfecho/a
2303;13598;Femenino;Leal Cliente;44;Personal Viaje;Eco;227;3;4;3;3;4;4;5;3;3;3;3;4;3;3;0;0.0;neutral o insatisfecho/a
2304;44007;Femenino;Leal Cliente;46;Negocios Viaje;Business;2235;2;5;2;5;2;4;4;2;2;2;2;1;2;1;0;1.0;neutral o insatisfecho/a
2305;121671;Femenino;Desleal Cliente;37;Negocios Viaje;Eco;328;3;3;2;4;3;2;3;3;1;2;3;2;4;3;15;7.0;neutral o insatisfecho/a
2306;115185;Masculino;Leal Cliente;35;Negocios Viaje;Eco;342;3;3;3;3;3;3;3;3;3;2;4;1;3;3;22;28.0;neutral o insatisfecho/a
2307;52114;Masculino;Leal Cliente;44;Personal Viaje;Eco;351;3;5;2;4;3;2;2;3;3;3;4;5;4;3;0;0.0;neutral o insatisfecho/a
2308;101958;Masculino;Leal Cliente;60;Negocios Viaje;Eco;628;4;3;3;3;4;4;4;4;2;1;3;3;4;4;7;0.0;neutral o insatisfecho/a
2309;107144;Femenino;Desleal Cliente;35;Negocios Viaje;Business;668;4;4;4;3;4;4;4;4;3;3;5;4;5;4;82;87.0;neutral o insatisfecho/a
2310;89485;Masculino;Leal Cliente;39;Negocios Viaje;Business;1931;1;1;1;1;5;4;5;5;5;5;5;3;5;4;0;7.0;satisfecho/a
2311;15695;Masculino;Leal Cliente;24;Negocios Viaje;Business;192;3;2;2;2;2;2;3;2;3;1;3;2;4;2;67;64.0;neutral o insatisfecho/a
2312;62744;Masculino;Leal Cliente;50;Negocios Viaje;Business;2447;2;2;2;2;4;4;4;3;5;5;5;4;5;4;7;13.0;satisfecho/a
2313;82370;Masculino;Leal Cliente;50;Negocios Viaje;Business;3929;3;3;3;3;3;4;5;4;4;4;4;5;4;3;18;5.0;satisfecho/a
2314;51376;Masculino;Leal Cliente;65;Personal Viaje;Eco Plus;109;3;5;0;1;1;0;1;1;2;2;3;1;4;1;1;0.0;neutral o insatisfecho/a
2315;16238;Femenino;Leal Cliente;62;Personal Viaje;Business;946;2;3;2;3;3;4;3;3;3;2;2;2;3;4;0;0.0;neutral o insatisfecho/a
2316;66950;Masculino;Leal Cliente;46;Negocios Viaje;Business;985;1;1;1;1;5;4;5;5;5;5;5;5;5;3;0;0.0;satisfecho/a
2317;122039;Masculino;Leal Cliente;46;Negocios Viaje;Business;130;0;4;0;3;3;4;4;5;5;5;5;3;5;4;0;0.0;satisfecho/a
2318;104984;Femenino;Desleal Cliente;27;Negocios Viaje;Business;337;3;3;3;3;3;3;3;3;3;5;5;3;4;3;5;1.0;neutral o insatisfecho/a
2319;21144;Masculino;Leal Cliente;21;Personal Viaje;Eco Plus;227;4;4;0;1;3;0;5;3;5;4;4;3;5;3;0;0.0;satisfecho/a
2320;54121;Masculino;Leal Cliente;47;Negocios Viaje;Business;1569;4;4;4;4;2;5;3;4;4;4;4;4;4;2;0;0.0;satisfecho/a
2321;24314;Femenino;Leal Cliente;46;Negocios Viaje;Eco;479;4;4;4;4;4;4;5;4;4;4;4;3;4;2;0;0.0;satisfecho/a
2322;97154;Femenino;Desleal Cliente;21;Negocios Viaje;Eco;990;1;1;1;3;2;1;2;2;2;3;1;4;1;2;3;0.0;neutral o insatisfecho/a
2323;86955;Masculino;Desleal Cliente;25;Negocios Viaje;Business;907;5;4;5;5;3;5;3;3;5;2;5;5;5;3;0;0.0;satisfecho/a
2324;70158;Femenino;Leal Cliente;64;Personal Viaje;Eco;550;1;4;1;5;4;5;4;5;5;1;5;3;5;4;10;0.0;neutral o insatisfecho/a
2325;40122;Masculino;Leal Cliente;61;Personal Viaje;Eco;200;1;5;0;2;4;0;3;4;3;5;5;4;5;4;8;13.0;neutral o insatisfecho/a
2326;93363;Masculino;Leal Cliente;55;Personal Viaje;Eco;836;3;5;4;2;4;4;4;4;4;4;4;5;5;4;0;0.0;neutral o insatisfecho/a
2327;71524;Masculino;Leal Cliente;30;Negocios Viaje;Business;2787;2;2;2;2;4;4;4;4;4;2;5;5;5;4;0;0.0;satisfecho/a
2328;70889;Femenino;Leal Cliente;23;Personal Viaje;Business;1721;2;5;2;5;2;2;5;2;3;5;4;5;4;2;0;4.0;neutral o insatisfecho/a
2329;107964;Masculino;Desleal Cliente;27;Negocios Viaje;Business;825;1;1;1;3;3;1;3;3;5;5;5;3;5;3;2;0.0;neutral o insatisfecho/a
2330;8867;Masculino;Leal Cliente;54;Negocios Viaje;Business;3183;2;2;2;2;2;4;4;4;4;4;4;4;4;3;0;0.0;satisfecho/a
2331;32480;Masculino;Leal Cliente;60;Negocios Viaje;Eco;101;4;3;3;3;5;4;5;5;5;2;4;4;2;5;0;0.0;satisfecho/a
2332;117186;Masculino;Leal Cliente;23;Personal Viaje;Eco;370;2;1;1;1;5;1;5;5;1;2;1;1;1;5;7;0.0;neutral o insatisfecho/a
2333;76611;Femenino;Leal Cliente;52;Negocios Viaje;Business;3739;2;2;2;2;2;4;5;4;4;4;4;5;4;3;0;4.0;satisfecho/a
2334;87885;Femenino;Leal Cliente;11;Personal Viaje;Eco Plus;143;0;2;0;4;3;0;3;3;2;1;3;2;4;3;0;0.0;satisfecho/a
2335;53056;Masculino;Leal Cliente;53;Personal Viaje;Eco;1208;2;3;2;4;5;2;5;5;3;2;4;1;4;5;8;13.0;neutral o insatisfecho/a
2336;81810;Masculino;Leal Cliente;12;Negocios Viaje;Business;1487;2;3;3;3;2;3;2;2;3;4;4;2;3;2;0;16.0;neutral o insatisfecho/a
2337;24528;Femenino;Leal Cliente;38;Negocios Viaje;Business;492;3;4;4;4;1;3;3;3;3;3;3;2;3;4;0;0.0;neutral o insatisfecho/a
2338;40245;Femenino;Desleal Cliente;20;Negocios Viaje;Eco;531;2;0;2;2;2;2;1;2;3;1;3;2;4;2;0;0.0;neutral o insatisfecho/a
2339;60300;Masculino;Leal Cliente;33;Negocios Viaje;Business;406;1;1;1;1;4;4;4;4;3;5;4;3;5;4;0;0.0;satisfecho/a
2340;33125;Masculino;Leal Cliente;63;Personal Viaje;Eco;216;4;2;4;4;4;4;4;4;4;2;4;2;4;4;2;2.0;neutral o insatisfecho/a
2341;20919;Femenino;Desleal Cliente;22;Negocios Viaje;Eco;721;2;2;2;2;3;2;3;3;1;1;1;2;5;3;5;0.0;neutral o insatisfecho/a
2342;66162;Masculino;Leal Cliente;55;Negocios Viaje;Business;3782;3;1;3;3;2;5;4;4;4;4;4;4;4;4;0;0.0;satisfecho/a
2343;85989;Femenino;Leal Cliente;55;Negocios Viaje;Business;2271;2;2;2;2;5;5;4;5;5;5;5;4;5;3;1;0.0;satisfecho/a
2344;7690;Masculino;Leal Cliente;67;Personal Viaje;Eco;641;3;4;3;2;4;3;5;4;4;5;5;5;4;4;13;8.0;neutral o insatisfecho/a
2345;26813;Masculino;Leal Cliente;42;Negocios Viaje;Business;224;3;3;5;3;5;5;4;4;4;4;4;3;4;5;0;0.0;satisfecho/a
2346;6762;Femenino;Desleal Cliente;26;Negocios Viaje;Business;235;4;4;4;1;1;4;1;1;4;4;4;3;4;1;0;0.0;neutral o insatisfecho/a
2347;59351;Femenino;Leal Cliente;48;Negocios Viaje;Business;2447;1;1;1;1;2;3;5;5;5;5;5;4;5;3;0;0.0;satisfecho/a
2348;54265;Masculino;Leal Cliente;49;Personal Viaje;Eco;1222;2;1;2;4;5;2;5;5;3;1;3;2;3;5;0;0.0;neutral o insatisfecho/a
2349;113877;Masculino;Leal Cliente;68;Personal Viaje;Eco;1592;3;5;3;5;3;3;2;3;3;5;5;4;5;3;6;1.0;neutral o insatisfecho/a
2350;102549;Femenino;Leal Cliente;23;Personal Viaje;Eco;386;4;4;2;2;5;2;5;5;4;4;4;5;5;5;0;1.0;neutral o insatisfecho/a
